Page,Date,Focal_tree,Site,Focal_sp,Plot,Tree,Transect_d,Transect_m,Family,Genus,Species,Individuals,Height_cm,Width_cm
4,21/01/2022,DOGAMYGD1,DOG,AMYG,D,1,W,9,,,,,,
4,21/01/2022,DOGAMYGD1,DOG,AMYG,D,1,W,10,Dennstaedtiaceae,Pteridium,esculentum,1,60,40
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,1,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,2,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,3,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,4,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,5,Laxmaniaceae,Lomandara,longifolia,3,80,3
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,6,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,7,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,8,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,9,Cyperaceae,Carex,appressa,1,160,60
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,N,10,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,1,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,2,Laxmaniaceae,Lomandara,longifolia,2,80,2
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,3,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,4,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,5,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,6,Dennstaedtiaceae,Pteridium,esculentum,1,90,70
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,7,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,8,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,9,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,E,10,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,1,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,2,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,3,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,4,Laxmaniaceae,Lomandara,longifolia,3,80,2
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,5,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,6,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,7,Dennstaedtiaceae,Pteridium,esculentum,1,120,90
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,8,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,9,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,S,10,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,1,Dennstaedtiaceae,Pteridium,esculentum,1,35,20
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,2,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,3,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,4,Dennstaedtiaceae,Pteridium,esculentum,1,15,10
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,5,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,6,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,7,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,8,Dennstaedtiaceae,Pteridium,esculentum,1,30,30
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,9,,,,,,
4,21/01/2022,DOGVIME3,DOG,VIM,E,3,W,10,Cyperaceae,Carex,appressa,1,110,40
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,1,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,2,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,3,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,4,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,5,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,6,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,7,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,8,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,9,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,N,10,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,1,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,2,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,3,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,4,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,5,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,6,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,7,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,8,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,9,Dennstaedtiaceae,Pteridium,esculentum,1,45,60
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,E,10,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,1,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,2,Laxmaniaceae,Lomandara,longifolia,1,25,12
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,3,Dennstaedtiaceae,Pteridium,esculentum,1,38,35
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,4,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,5,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,6,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,7,Laxmaniaceae,Lomandara,longifolia,2,30,12
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,8,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,9,Dennstaedtiaceae,Pteridium,esculentum,1,85,60
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,S,10,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,1,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,2,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,3,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,4,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,5,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,6,Dennstaedtiaceae,Pteridium,esculentum,1,70,40
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,7,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,8,,,,,,
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,9,Dennstaedtiaceae,Pteridium,esculentum,1,22,15
1,22/01/2022,DOGVIME7,DOG,VIM,E,7,W,10,Dennstaedtiaceae,Pteridium,esculentum,1,22,15
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,1,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,2,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,3,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,4,Dennstaedtiaceae,Pteridium,esculentum,1,28,17
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,5,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,6,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,7,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,8,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,9,Dennstaedtiaceae,Pteridium,esculentum,1,15,10
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,N,10,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,1,Dennstaedtiaceae,Pteridium,esculentum,1,100,80
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,2,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,3,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,4,Dennstaedtiaceae,Pteridium,esculentum,1,40,30
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,5,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,6,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,7,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,8,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,9,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,E,10,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,1,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,2,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,3,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,4,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,5,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,6,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,7,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,8,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,9,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,S,10,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,1,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,2,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,3,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,4,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,5,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,6,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,7,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,8,,,,,,
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,9,Dennstaedtiaceae,Pteridium,esculentum,1,60,37
1,22/01/2022,DOGOBQF4,DOG,OBQ,F,4,W,10,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,1,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,2,Dennstaedtiaceae,Pteridium,esculentum,1,70,40
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,3,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,4,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,5,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,6,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,7,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,8,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,9,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,N,10,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,1,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,2,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,3,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,4,Dennstaedtiaceae,Pteridium,esculentum,1,100,60
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,5,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,6,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,7,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,8,Dennstaedtiaceae,Pteridium,esculentum,1,40,30
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,9,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,E,10,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,1,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,2,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,3,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,4,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,5,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,6,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,7,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,8,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,9,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,S,10,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,1,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,2,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,3,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,4,Fabaceae - Mimosoideae,Acacia,dealbata,1,17,5
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,5,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,6,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,7,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,8,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,9,,,,,,
1,22/01/2022,DOGAMYGD7,DOG,AMYG,D,7,W,10,Dennstaedtiaceae,Pteridium,esculentum,1,50,15
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,1,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,2,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,3,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,4,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,5,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,6,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,7,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,8,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,9,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,N,10,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,1,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,2,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,3,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,4,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,5,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,6,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,7,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,8,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,9,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,E,10,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,1,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,2,Dennstaedtiaceae,Pteridium,esculentum,1,70,45
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,2,Laxmaniaceae,Lomandara,longifolia,1,70,2
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,3,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,4,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,5,Dennstaedtiaceae,Pteridium,esculentum,1,60,35
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,6,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,7,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,8,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,9,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,S,10,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,1,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,2,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,3,Dennstaedtiaceae,Pteridium,esculentum,1,10,3
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,4,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,5,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,6,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,7,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,8,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,9,,,,,,
1,22/01/2022,DOGAMYGD5,DOG,AMYG,D,5,W,10,Proteaceae,Lomatia,tinctoria,1,7,1
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,1,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,2,Dennstaedtiaceae,Pteridium,esculentum,1,70,50
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,3,Dennstaedtiaceae,Pteridium,esculentum,1,90,70
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,4,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,5,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,6,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,7,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,8,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,9,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,N,10,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,1,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,2,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,3,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,4,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,5,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,6,Proteaceae,Lomatia,tinctoria,1,20,8
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,7,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,8,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,9,,,,,,
1,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,E,10,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,1,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,2,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,3,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,4,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,5,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,6,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,7,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,8,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,9,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,S,10,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,1,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,2,Dennstaedtiaceae,Pteridium,esculentum,1,90,44
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,3,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,4,Laxmaniaceae,Lomandara,longifolia,2,100,15
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,5,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,6,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,7,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,8,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,9,,,,,,
2,22/01/2022,DOGAMYGD4,DOG,AMYG,D,4,W,10,Proteaceae,Lomatia,tinctoria,1,5,2
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,1,Dennstaedtiaceae,Pteridium,esculentum,1,20,10
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,2,Dennstaedtiaceae,Pteridium,esculentum,1,19,20
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,3,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,4,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,5,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,6,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,7,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,8,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,9,Dennstaedtiaceae,Pteridium,esculentum,1,19,20
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,N,10,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,1,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,2,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,3,Dennstaedtiaceae,Pteridium,esculentum,1,26,20
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,4,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,5,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,6,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,7,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,8,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,9,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,E,10,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,1,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,2,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,3,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,4,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,5,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,6,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,7,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,8,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,9,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,S,10,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,1,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,2,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,3,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,4,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,5,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,6,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,7,Fabaceae - Faboideae,Pultenaea,juniperina,1,8,1
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,8,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,9,,,,,,
2,22/01/2022,DOGVIME6,DOG,VIM,E,6,W,10,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,1,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,2,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,3,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,4,Dennstaedtiaceae,Pteridium,esculentum,1,90,45
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,5,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,6,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,7,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,8,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,9,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,N,10,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,1,Dennstaedtiaceae,Pteridium,esculentum,1,60,40
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,2,Dennstaedtiaceae,Pteridium,esculentum,1,60,40
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,3,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,4,Dennstaedtiaceae,Pteridium,esculentum,1,35,40
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,5,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,6,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,7,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,8,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,9,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,E,10,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,1,Proteaceae,Lomatia,tinctoria,1,20,1
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,2,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,3,Fabaceae - Faboideae,Pultenaea,juniperina,1,14,4
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,4,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,5,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,6,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,7,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,8,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,9,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,S,10,Dennstaedtiaceae,Pteridium,esculentum,1,120,70
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,W,1,,,,,,
2,22/01/2022,DOGVIMD6,DOG,VIM,D,6,W,2,,,,,,
